cent_price_cor,cent_trans_cor
-0.2001930681013747,0.35837151378575294
-0.20031300984019437,0.35837052880098036
-0.2003130149630568,0.358368484100723
-0.20031291954621616,0.3583704343265387
-0.2003130126820703,0.35837053163726873
-0.20031278769036442,0.3583705309989685
-0.2002551343615358,0.3583705295753662
-0.20031666927457503,0.3583707837237374
-0.2003130142531367,0.35836664615112185
-0.20031300811005695,0.35799458833151815
-0.20030836656643417,0.3583635368379126
-0.20031300940039676,0.3583705281693124
-0.2005426758834643,0.35837745018762407
-0.20031047536236218,0.35837052881934
-0.20031300984188774,0.35837052879701686
-0.20031306606694077,0.3583706192903787
-0.20031300984215725,0.35837052879736647
-0.20031479425268056,0.35837168900246885
-0.2003157213208743,0.35837034083013014
-0.20031300978982,0.3583705287657063
-0.2003130098421939,0.3583705287973922
-0.2003130098450563,0.35837052880025455
-0.2003130098421939,0.3583705287973922
-0.20031300988598405,0.3583705288108234
-0.2003130098421939,0.3583705287973922
-0.20031300984206293,0.3583705287973922
-0.2003933056597709,0.3583700569264442
-0.2003130063944736,0.35839400940871163
-0.2003637997315342,0.3584338594001499
-0.20031300951650235,0.3583705287973922
-0.20032007262839058,0.35837052908281986
-0.200313002917799,0.35837052523130647
-0.20031301650201572,0.3583705287973922
-0.19997585446133065,0.35847348745504337
-0.2003130098421939,0.3583705287973922
-0.2003130098421939,0.3583705287973922
-0.20051927462693556,0.35851544373561833
-0.20031301033633475,0.3583705287973852
-0.20031304839967007,0.3583705287973922
-0.2003130098421939,0.35837041337440717
-0.20030867977302183,0.35836620842200184
-0.2003130098421693,0.35837052879736125
-0.20031300970494567,0.3583705287972042
-0.19084975118058647,0.34648656334606787
-0.200312189920796,0.3583705287973922
-0.20031273161219157,0.3583704974718686
-0.2005618369444164,0.3585504436497929
-0.20031300981774464,0.35837052872839587
-0.2003129932194762,0.358370512132771
-0.20031300984121145,0.35837052879678777
-0.20031300972540786,0.3583705287973876
-0.20031301073864594,0.3583705290028164
-0.20031300980350517,0.35837052879921416
-0.20031300985314426,0.3583705288063284
-0.20569066356663224,0.3623862237169875
-0.2003130098421936,0.3583705287973756
-0.2003142902487455,0.35837108550425956
-0.2003130098421939,0.3583705287973922
-0.20031300984810826,0.3583705287973922
-0.20031300994198373,0.3583705244994752
-0.20031300750031095,0.3583705120707856
-0.2003130098421939,0.358370528797392
-0.19977442057954914,0.3577549227031164
-0.20031301287072711,0.35837052636831723
-0.20031300983573208,0.35837052879093045
-0.2003130100122154,0.35837052879696873
-0.20031357760453714,0.3609030206529157
-0.2003130098486164,0.35837052880381465
-0.19991655605381403,0.3578810796763529
-0.20031300985282705,0.3583705288094444
-0.20031300990100562,0.35837052887952386
-0.20031300974272082,0.3583705287640206
-0.20031299787128348,0.3583705258092246
-0.20031301501576293,0.3583713785008559
-0.20031300991921389,0.35837053588697904
-0.2051452768001283,0.379273385896923
-0.20031447143915407,0.3584001987623677
-0.20031298562017233,0.35837052879717474
-0.20046230931599215,0.35844565977964565
-0.2003130098421939,0.3583705287973922
-0.2005365868979761,0.3585412724412817
-0.2003130098421939,0.3583705287973922
-0.2003130098421944,0.3583705287967655
-0.200313009842194,0.35837052879739223
-0.20032171472934956,0.3584675291816925
-0.2003130098421939,0.3583705287973922
-0.2003130098487453,0.3583705287960333
-0.2003130098421939,0.3583705287973922
-0.20031300984219394,0.3583705287973922
-0.20031300993079357,0.3583705287973922
-0.20031300988042933,0.3583705281852351
-0.2003130098421939,0.3583705287973922
-0.20031300987665712,0.3583705294534078
-0.20031300984220046,0.3583705287973922
-0.20031268260980983,0.3583680840451173
-0.20031300670063604,0.3583705287975134
-0.2003123060650418,0.35836982476161305
-0.20031360535083845,0.3583739596733921
-0.20031198824263982,0.35837053486693443
-0.20028049933898773,0.35831398985760166
-0.20035130511089103,0.3583705288087415
-0.20027335762552978,0.35837267369662146
-0.20033019734397683,0.3583861595575903
-0.20031298096732672,0.35353335122684476
-0.20067714691018507,0.35919309160302865
-0.2003130098422115,0.35837150188036515
-0.2003130091108524,0.3583705295999022
-0.20026731102417777,0.3583705287973927
-0.20031288122179958,0.35837051848657925
-0.20031300984289535,0.3583705287973921
-0.18995397739458353,0.3583663012495077
-0.20031301041483535,0.3583705289636037
-0.2003130098421939,0.3583705287973922
