cent_price_cor,cent_trans_cor
-0.20532641,0.3634188828464754
-0.24155693,0.3697984007780416
-0.18321836,0.3688649554373041
-0.22685038,0.3619549374535625
-0.19965328,0.3649519598187703
-0.2151919,0.3708758721917602
-0.19444107,0.35850273671647503
-0.21994674,0.36284309363849776
-0.20044096,0.3652252950531904
-0.20839947,0.3675271651337494
-0.20401502,0.3670095704727949
-0.18641914,0.3690104351654371
-0.18232007,0.3584892964661315
-0.1937,0.3650806200260083
-0.21577825,0.3717600479736001
-0.20745276,0.3571924753291382
-0.19922832,0.3552839402347582
-0.18836781,0.3585265478096321
-0.20029864,0.3615644303606385
-0.18012907,0.34977641841403234
-0.14651833,0.3590762669519506
-0.21215102,0.36269142140365374
-0.21243554,0.3601139525381657
-0.19837561,0.3625084327622407
-0.18148609,0.3610211036095337
-0.17627779,0.37356281747664055
-0.22120826,0.3566999720096218
-0.2083389,0.3743665372139553
-0.24480103,0.3663919420364446
-0.19755349,0.3722818403106548
-0.20248388,0.3646268639974333
-0.19909032,0.3522194605917513
-0.23080681,0.3734902298278369
-0.19320358,0.3713398618137828
-0.19488573,0.35863957725919066
-0.19996007,0.3614683853714829
-0.19223134,0.3526720972879192
-0.20641863,0.3645375220395389
-0.16308184,0.3597014237855612
-0.22060071,0.36069908360079295
-0.18929012,0.35980499551097306
-0.15582936,0.36347441402813613
-0.23531386,0.3559451277161868
-0.22766984,0.35979214825201555
-0.21186881,0.3733235234607584
-0.20894815,0.358211227096122
-0.21937007,0.3586531904888008
-0.18942823,0.3651808535210192
-0.15806957,0.3598927765539787
-0.21128243,0.36356869867578695
-0.2043242,0.3702852156500061
-0.1938088,0.3599386958029904
-0.20477758,0.3663737801803798
-0.257041,0.3557705631774524
-0.20462388,0.3633546423266831
-0.20823222,0.3534110279857993
-0.24000953,0.3510589425494222
-0.20856197,0.3653756552375072
-0.22251424,0.3598834638223431
-0.22679622,0.36428364099469857
-0.18301266,0.3610227105340817
-0.19027708,0.3717366773596395
-0.2192609,0.3705964658423617
-0.20592599,0.365714341813927
-0.21606772,0.3590772198403356
-0.22128077,0.3645021162024965
-0.20284851,0.3618769209086597
-0.20278448,0.3567171195107615
-0.21141367,0.36348624268902796
-0.19693789,0.3666862363423718
-0.19532736,0.3581875340086162
-0.21211913,0.3682932691599311
-0.1610412,0.3636672204815713
-0.21823357,0.3576228066641515
-0.19255969,0.3514591418099339
-0.18060346,0.3578552276945647
-0.18936035,0.35965544931416904
-0.21432456,0.3607724831041818
-0.20403291,0.3689595101501865
-0.20499565,0.3585899557385953
-0.19184573,0.36181045369999504
-0.17521924,0.36176676968030297
-0.21033847,0.3605629293525252
-0.19166252,0.3511634464788716
-0.20808077,0.3642136645315368
-0.20030679,0.3650790290061952
-0.19625549,0.3545591311882919
-0.16454518,0.3656666607092658
-0.20843899,0.3589974564447543
-0.20492616,0.35702453442249515
-0.19780312,0.3608668809257279
-0.19856831,0.3665087291439893
-0.17253013,0.36595665091383206
-0.23073122,0.3536665580052002
-0.18685627,0.3651429636987702
-0.19364813,0.37538509577265394
-0.20710233,0.35762996333568353
-0.22026624,0.3571720726625859
-0.17002273,0.3601952343050012
-0.20093042,0.360204726475996
-0.19797821,0.3659416450535045
-0.26449567,0.36839564333773867
-0.21483967,0.3653132328873381
-0.18129078,0.3793249973436736
-0.2133331,0.3681932286709226
-0.2217456,0.3664856363167328
-0.19138749,0.3574632941918963
-0.21485557,0.370724250004241
-0.19890705,0.36330048423492345
-0.18444419,0.3626066890217817
-0.19116901,0.3650352420688494
-0.20577773,0.3564943359452234
-0.21600069,0.3534979187495302
-0.20190449,0.3641920756473464
-0.19358668,0.3657302346414523
-0.13741948,0.3718489803063799
-0.20235814,0.3595109437379715
-0.21186516,0.36052386924003305
-0.19857782,0.3575117527355083
-0.20871787,0.3626057808089419
-0.19924617,0.36243140067472396
-0.20379996,0.3668522452693876
-0.22014734,0.3712215772223904
-0.22858267,0.3598890039051366
-0.20392044,0.3549041798931314
-0.22641148,0.36494352919551454
-0.22297673,0.36060032063606506
-0.2044245,0.35980714539209746
-0.21272583,0.36734320882466537
-0.21492416,0.35756903677128515
-0.21034345,0.3592745272784048
-0.18712664,0.3732066366691068
-0.20975095,0.3600255691763011
-0.19837002,0.3624692560376668
-0.21037896,0.36318315404734003
-0.2154258,0.3619548651962705
-0.21381111,0.3669577215132904
-0.20276174,0.3565687453760469
-0.18874192,0.3543995912802345
-0.2470834,0.3579691896042572
-0.20111184,0.3545453068965283
-0.22229396,0.35363476084677503
-0.19185852,0.3589456316764821
-0.21985602,0.3529497104870434
-0.214514,0.35005522955659946
-0.20945299,0.3601111353132707
-0.20209096,0.3591268665017228
-0.22401203,0.3612310152436277
-0.19236262,0.3501704997619321
-0.2279125,0.3565164777642746
-0.2226349,0.3654645952658773
-0.22396785,0.36168724617064185
-0.20974162,0.3671948507923971
-0.18677981,0.35818966475343395
-0.24160928,0.3569904964223959
-0.20830834,0.35851029072884416
-0.18291996,0.35820190067472285
-0.20453702,0.3634318476477624
-0.24013044,0.3593859351406603
-0.22596271,0.35741970983766663
-0.183359,0.3628095215684036
-0.21434782,0.36006862929261146
-0.19990954,0.35857408988429823
-0.20155741,0.3580034809349935
-0.22651857,0.3657080119265946
-0.20075336,0.3644513902339832
-0.23078145,0.3595461360316801
-0.20494425,0.3609749329424537
-0.20800531,0.3702212961869171
-0.18376586,0.36420354963522056
-0.22041482,0.35356680774156685
-0.18442927,0.3597591726494151
-0.2022522,0.3516890789909569
-0.19932416,0.3668573463836567
-0.2215245,0.3596600370339842
-0.20347987,0.3626173212428872
-0.19661926,0.3698170521820763
-0.21388398,0.3626749840220454
-0.19141933,0.36933299390988256
-0.19071978,0.3560119908255535
-0.19954151,0.3626627663899817
-0.22099277,0.3667144476696284
-0.21401097,0.3536744890592051
-0.19504976,0.3657108043615534
-0.21862735,0.3586652538177585
-0.17317727,0.3657273191543584
-0.20545761,0.358286468570507
-0.2022508,0.35134609786921583
-0.18859199,0.36751480874092013
-0.18950742,0.3630131125479545
-0.20957194,0.3618050503733301
-0.18043269,0.3726189130639465
-0.19254631,0.364384411030992
-0.20925815,0.3659481144967862
-0.19622785,0.3702207573603985
-0.18060936,0.3659596438635701
-0.16021296,0.3580766850331634
-0.20370057,0.3599679387310511
-0.21821827,0.3718263750177265
-0.22233099,0.3641458089935544
-0.19625746,0.3661286796898236
-0.19016469,0.3640828532208302
-0.19385405,0.3679262022334234
-0.19307578,0.3668916758930623
-0.21595438,0.3642908254497658
-0.20673065,0.3751620180568373
-0.19192494,0.3672644902261787
-0.20158382,0.3648177421023169
-0.18568479,0.3666146372956101
-0.21834032,0.3646328635232893
-0.18758488,0.3538968818604088
-0.21658085,0.36301083649528004
-0.22553676,0.3601161871738427
-0.2039171,0.367398158843566
-0.20798011,0.3668120754551066
-0.23630299,0.3658816388059224
-0.19873203,0.3691754850100307
-0.20634292,0.3660847035960593
-0.19636668,0.3689089871780993
-0.20286517,0.3586424418694249
-0.18551925,0.3676340787574997
-0.2077284,0.3609218050360992
-0.2029858,0.3692786752023022
-0.1798234,0.3647198157298853
-0.1865075,0.3674490033690335
-0.20477289,0.3691915728324818
-0.24464981,0.3657838378042975
-0.23100261,0.3638070817026795
-0.19102278,0.3634193822327833
-0.20780727,0.3623442425564062
-0.1752718,0.3681870642361094
-0.20968984,0.3683456693887031
-0.18270771,0.3605929885517312
-0.21688245,0.3633240371640519
-0.20727967,0.3675935978344282
-0.20610647,0.36488334123178784
-0.1866509,0.3630605076123379
-0.20570582,0.3652644445848829
-0.18848418,0.35374699356822753
-0.17582506,0.3606409835209614
-0.19866732,0.35758675589830924
-0.18829192,0.3519655276392928
-0.20520262,0.363258784279522
-0.22194855,0.3673039966852024
-0.20150752,0.3557009562514025
-0.18397492,0.3594482766011784
-0.17954008,0.361122904203413
-0.18906946,0.35520426594135096
-0.20757657,0.3645753997217
-0.20150344,0.3566188795222066
-0.19819374,0.3640091115940548
-0.24539636,0.3638171916761628
